active_features,avg_mask_prob,epoch,recon_loss,sparsity_loss,step,train_loss,val_loss
,,4,,,1139,,0.012373554520308971
18.0,0.34710001945495605,5,0.006879530847072601,0.34710001945495605,1149,0.010350530967116356,
23.0,0.3440970182418823,5,0.006220272742211819,0.3440970182418823,1199,0.009661242365837097,
18.0,0.3408516049385071,5,0.0065372409299016,0.3408516049385071,1249,0.009945756755769253,
18.0,0.3373429477214813,5,0.006699693389236927,0.3373429477214813,1299,0.010073122568428516,
17.0,0.3336169123649597,5,0.006466947495937347,0.3336169123649597,1349,0.00980311632156372,
,,5,,,1367,,0.012329173274338245
26.0,0.33110880851745605,6,0.00507548451423645,0.33110880851745605,1399,0.008386572822928429,
24.0,0.32890620827674866,6,0.00514520239084959,0.32890620827674866,1449,0.008434263989329338,
12.0,0.32656142115592957,6,0.010422047227621078,0.32656142115592957,1499,0.013687660917639732,
19.0,0.3244178891181946,6,0.00586656853556633,0.3244178891181946,1549,0.009110746905207634,
,,6,,,1595,,0.012479979544878006
22.0,0.32184335589408875,7,0.005393538624048233,0.32184335589408875,1599,0.008611972443759441,
17.0,0.31942686438560486,7,0.0056131696328520775,0.31942686438560486,1649,0.008807438425719738,
18.0,0.3180267810821533,7,0.005440889857709408,0.3180267810821533,1699,0.008621158078312874,
13.0,0.3159567713737488,7,0.0076029240153729916,0.3159567713737488,1749,0.010762492194771767,
14.0,0.31453704833984375,7,0.008680234663188457,0.31453704833984375,1799,0.011825605295598507,
,,7,,,1823,,0.012513668276369572
22.0,0.31288474798202515,8,0.004555226769298315,0.31288474798202515,1849,0.007684074342250824,
17.0,0.3105856776237488,8,0.005525433458387852,0.3105856776237488,1899,0.008631289936602116,
16.0,0.3091667890548706,8,0.005716576706618071,0.3091667890548706,1949,0.00880824401974678,
14.0,0.3075309991836548,8,0.006011364981532097,0.3075309991836548,1999,0.009086675010621548,
16.0,0.3064797818660736,8,0.005725787486881018,0.3064797818660736,2049,0.008790585212409496,
,,8,,,2051,,0.011099126189947128
15.0,0.30429744720458984,9,0.005874347407370806,0.30429744720458984,2099,0.008917322382330894,
15.0,0.30340906977653503,9,0.006088792346417904,0.30340906977653503,2149,0.009122882969677448,
18.0,0.3019384741783142,9,0.004735599737614393,0.3019384741783142,2199,0.007754984311759472,
21.0,0.3006957471370697,9,0.005666155833750963,0.3006957471370697,2249,0.008673112839460373,
,,9,,,2279,,0.010040614753961563
21.0,0.3001124858856201,10,0.006937227211892605,0.3001124858856201,2299,0.009938351809978485,
11.0,0.2995002269744873,10,0.007636247668415308,0.2995002269744873,2349,0.010631250217556953,
21.0,0.2981366813182831,10,0.006052166223526001,0.2981366813182831,2399,0.009033532813191414,
22.0,0.29702186584472656,10,0.00502600846812129,0.29702186584472656,2449,0.007996227592229843,
18.0,0.2964799106121063,10,0.006248492747545242,0.2964799106121063,2499,0.00921329203993082,
,,10,,,2507,,0.009973280131816864
12.0,0.29568251967430115,11,0.008072237484157085,0.29568251967430115,2549,0.011029062792658806,
20.0,0.2950834035873413,11,0.004887107759714127,0.2950834035873413,2599,0.007837941870093346,
10.0,0.2942342460155487,11,0.008390556089580059,0.2942342460155487,2649,0.011332898400723934,
15.0,0.29325300455093384,11,0.005296748131513596,0.29325300455093384,2699,0.008229278028011322,
,,11,,,2735,,0.009815715253353119
16.0,0.292898952960968,12,0.006744679529219866,0.292898952960968,2749,0.009673669002950191,
11.0,0.29255858063697815,12,0.008091875351965427,0.29255858063697815,2799,0.01101746130734682,
16.0,0.2919979393482208,12,0.005552852991968393,0.2919979393482208,2849,0.008472831919789314,
18.0,0.29140642285346985,12,0.0052449931390583515,0.29140642285346985,2899,0.00815905723720789,
16.0,0.29119834303855896,12,0.005555726122111082,0.29119834303855896,2949,0.00846770964562893,
,,12,,,2963,,0.008495546877384186
12.0,0.29075005650520325,13,0.0072000036016106606,0.29075005650520325,2999,0.010107504203915596,
16.0,0.29013797640800476,13,0.00619644345715642,0.29013797640800476,3049,0.009097822941839695,
12.0,0.28923216462135315,13,0.007112552411854267,0.28923216462135315,3099,0.01000487431883812,
21.0,0.2882373332977295,13,0.005134758539497852,0.2882373332977295,3149,0.008017132058739662,
,,13,,,3191,,0.008343466557562351
19.0,0.2881867289543152,14,0.0055726696737110615,0.2881867289543152,3199,0.008454537019133568,
16.0,0.28797557950019836,14,0.00591173255816102,0.28797557950019836,3249,0.008791488595306873,
15.0,0.2866472899913788,14,0.005911882501095533,0.2866472899913788,3299,0.008778355084359646,
22.0,0.2868741452693939,14,0.005425676237791777,0.2868741452693939,3349,0.008294417522847652,
15.0,0.2873723804950714,14,0.006107560358941555,0.2873723804950714,3399,0.008981283754110336,
,,14,,,3419,,0.008417005650699139
20.0,0.2866861820220947,15,0.004720339551568031,0.2866861820220947,3449,0.007587200962007046,
11.0,0.2863176167011261,15,0.006661101710051298,0.2863176167011261,3499,0.009524278342723846,
19.0,0.2859794795513153,15,0.006009079981595278,0.2859794795513153,3549,0.008868874981999397,
17.0,0.2863219678401947,15,0.00604977598413825,0.2863219678401947,3599,0.008912995457649231,
,,15,,,3647,,0.00786250177770853
13.0,0.28531983494758606,16,0.00816286914050579,0.28531983494758606,3649,0.011016067117452621,
15.0,0.2849005460739136,16,0.006540220230817795,0.2849005460739136,3699,0.009389225393533707,
14.0,0.28490638732910156,16,0.0071540456265211105,0.28490638732910156,3749,0.010003109462559223,
17.0,0.2847384810447693,16,0.005567621439695358,0.2847384810447693,3799,0.00841500610113144,
15.0,0.2845296561717987,16,0.005764675326645374,0.2845296561717987,3849,0.008609971962869167,
,,16,,,3875,,0.007705909200012684
11.0,0.2845866084098816,17,0.008481851778924465,0.2845866084098816,3899,0.011327717453241348,
19.0,0.2843524217605591,17,0.004919964820146561,0.2843524217605591,3949,0.0077634891495108604,
17.0,0.28474918007850647,17,0.005831039045006037,0.28474918007850647,3999,0.008678531274199486,
23.0,0.2851009666919708,17,0.005458163563162088,0.2851009666919708,4049,0.00830917339771986,
15.0,0.2844589948654175,17,0.005936373490840197,0.2844589948654175,4099,0.008780963718891144,
,,17,,,4103,,0.007670944556593895
16.0,0.28471463918685913,18,0.005677246022969484,0.28471463918685913,4149,0.008524391800165176,
14.0,0.2846916913986206,18,0.006201605778187513,0.2846916913986206,4199,0.00904852245002985,
15.0,0.28540828824043274,18,0.0050653088837862015,0.28540828824043274,4249,0.007919391617178917,
18.0,0.28567150235176086,18,0.0063728997483849525,0.28567150235176086,4299,0.009229614399373531,
,,18,,,4331,,0.007585890591144562
16.0,0.28589046001434326,19,0.0069792126305401325,0.28589046001434326,4349,0.00983811728656292,
14.0,0.2857998013496399,19,0.005349753424525261,0.2857998013496399,4399,0.00820775143802166,
13.0,0.28598523139953613,19,0.007043694145977497,0.28598523139953613,4449,0.009903546422719955,
17.0,0.28488901257514954,19,0.006435486953705549,0.28488901257514954,4499,0.009284377098083496,
18.0,0.2847385108470917,19,0.005540660582482815,0.2847385108470917,4549,0.00838804617524147,
,,19,,,4559,,0.007676159497350454
21.0,0.284921258687973,20,0.005345289129763842,0.284921258687973,4599,0.008194501511752605,
18.0,0.2845032215118408,20,0.005392786115407944,0.2845032215118408,4649,0.008237818256020546,
13.0,0.28455933928489685,20,0.0055750347673892975,0.28455933928489685,4699,0.008420627564191818,
17.0,0.28459301590919495,20,0.00509231723845005,0.28459301590919495,4749,0.007938247174024582,
,,20,,,4787,,0.007553946692496538
11.0,0.2844145596027374,21,0.006852534133940935,0.2844145596027374,4799,0.009696679189801216,
20.0,0.2845759689807892,21,0.006059205625206232,0.2845759689807892,4849,0.008904965594410896,
16.0,0.28438034653663635,21,0.005527360364794731,0.28438034653663635,4899,0.008371164090931416,
19.0,0.28437456488609314,21,0.005851345602422953,0.28437456488609314,4949,0.008695091120898724,
20.0,0.2836119830608368,21,0.006366371177136898,0.2836119830608368,4999,0.009202491492033005,
,,21,,,5015,,0.007621244061738253
15.0,0.283865362405777,22,0.005378910340368748,0.283865362405777,5049,0.008217563852667809,
22.0,0.2840981185436249,22,0.005422750487923622,0.2840981185436249,5099,0.008263731375336647,
23.0,0.2832757234573364,22,0.004354998003691435,0.2832757234573364,5149,0.007187754847109318,
15.0,0.2834949493408203,22,0.005800876300781965,0.2834949493408203,5199,0.008635825477540493,
,,22,,,5243,,0.007029473315924406
9.0,0.2833651304244995,23,0.0075552379712462425,0.2833651304244995,5249,0.010388889349997044,
18.0,0.28296786546707153,23,0.004893195349723101,0.28296786546707153,5299,0.007722874172031879,
17.0,0.2841408848762512,23,0.005758753512054682,0.2841408848762512,5349,0.008600162342190742,
14.0,0.2833363115787506,23,0.006402234546840191,0.2833363115787506,5399,0.009235598146915436,
13.0,0.2837543487548828,23,0.005373943597078323,0.2837543487548828,5449,0.008211486972868443,
,,23,,,5471,,0.006977311801165342
17.0,0.2830359637737274,24,0.005823236424475908,0.2830359637737274,5499,0.008653596043586731,
16.0,0.2830601930618286,24,0.005251043476164341,0.2830601930618286,5549,0.008081644773483276,
19.0,0.2830455005168915,24,0.0056946612894535065,0.2830455005168915,5599,0.008525116369128227,
16.0,0.283843457698822,24,0.0060540055856108665,0.283843457698822,5649,0.008892440237104893,
15.0,0.2834372818470001,24,0.005996624007821083,0.2834372818470001,5699,0.008830996230244637,
,,24,,,5699,,0.006749192252755165
13.0,0.282746821641922,25,0.007088017649948597,0.282746821641922,5749,0.009915485978126526,
14.0,0.2827441692352295,25,0.005869260057806969,0.2827441692352295,5799,0.008696701377630234,
19.0,0.2826760411262512,25,0.005417969543486834,0.2826760411262512,5849,0.008244729600846767,
13.0,0.2827308177947998,25,0.007574859540909529,0.2827308177947998,5899,0.010402167215943336,
,,25,,,5927,,0.0067549836821854115
10.0,0.28321200609207153,26,0.007577115669846535,0.28321200609207153,5949,0.010409235954284668,
14.0,0.28292346000671387,26,0.006967753637582064,0.28292346000671387,5999,0.00979698821902275,
14.0,0.28345614671707153,26,0.00664243008941412,0.28345614671707153,6049,0.00947699137032032,
19.0,0.2829052805900574,26,0.004872903227806091,0.2829052805900574,6099,0.007701955735683441,
13.0,0.28225865960121155,26,0.0053223357535898685,0.28225865960121155,6149,0.00814492255449295,
,,26,,,6155,,0.006256428547203541
14.0,0.2823916971683502,27,0.00522814504802227,0.2823916971683502,6199,0.00805206224322319,
17.0,0.28187283873558044,27,0.005479476414620876,0.28187283873558044,6249,0.008298205211758614,
14.0,0.28152889013290405,27,0.007604598067700863,0.28152889013290405,6299,0.01041988655924797,
11.0,0.2814921736717224,27,0.009079192765057087,0.2814921736717224,6349,0.011894114315509796,
,,27,,,6383,,0.006146040745079517
13.0,0.28124356269836426,28,0.005572660826146603,0.28124356269836426,6399,0.008385096676647663,
11.0,0.28136712312698364,28,0.007660040631890297,0.28136712312698364,6449,0.010473711416125298,
15.0,0.2804056704044342,28,0.0051946197636425495,0.2804056704044342,6499,0.007998676970601082,
18.0,0.28027212619781494,28,0.004346916452050209,0.28027212619781494,6549,0.0071496376767754555,
13.0,0.2802659273147583,28,0.005911384709179401,0.2802659273147583,6599,0.008714044466614723,
,,28,,,6611,,0.006124204955995083
15.0,0.27971208095550537,29,0.0059548732824623585,0.27971208095550537,6649,0.008751993998885155,
17.0,0.2793162763118744,29,0.0056143756955862045,0.2793162763118744,6699,0.008407538756728172,
20.0,0.2793308198451996,29,0.004497164394706488,0.2793308198451996,6749,0.007290472276508808,
18.0,0.27943155169487,29,0.005651221144944429,0.27943155169487,6799,0.008445536717772484,
,,29,,,6839,,0.006516152992844582
12.0,0.2791629433631897,30,0.005941660143435001,0.2791629433631897,6849,0.008733289316296577,
13.0,0.27880340814590454,30,0.006364365573972464,0.27880340814590454,6899,0.009152399376034737,
15.0,0.2793799340724945,30,0.006093100644648075,0.2793799340724945,6949,0.008886899799108505,
19.0,0.27901262044906616,30,0.004517967347055674,0.27901262044906616,6999,0.007308093830943108,
16.0,0.278818279504776,30,0.005062749609351158,0.278818279504776,7049,0.007850931957364082,
,,30,,,7067,,0.006701399106532335
12.0,0.2786450684070587,31,0.007309552747756243,0.2786450684070587,7099,0.01009600330144167,
20.0,0.27814948558807373,31,0.004549909383058548,0.27814948558807373,7149,0.007331403903663158,
12.0,0.27841782569885254,31,0.006573531311005354,0.27841782569885254,7199,0.009357709437608719,
15.0,0.2777787446975708,31,0.004993760492652655,0.2777787446975708,7249,0.007771547883749008,
,,31,,,7295,,0.006585132796317339
16.0,0.27734375,32,0.006894773803651333,0.27734375,7299,0.009668211452662945,
12.0,0.2768644690513611,32,0.005623824428766966,0.2768644690513611,7349,0.00839246902614832,
10.0,0.27698272466659546,32,0.008890729397535324,0.27698272466659546,7399,0.011660556308925152,
15.0,0.27649617195129395,32,0.005854376591742039,0.27649617195129395,7449,0.008619338274002075,
16.0,0.2758808732032776,32,0.004933202639222145,0.2758808732032776,7499,0.007692011073231697,
,,32,,,7523,,0.0064916834235191345
18.0,0.2754804790019989,33,0.006563665345311165,0.2754804790019989,7549,0.009318470023572445,
13.0,0.2753520905971527,33,0.005376017186790705,0.2753520905971527,7599,0.008129538036882877,
20.0,0.2747894525527954,33,0.006001346278935671,0.2747894525527954,7649,0.008749241009354591,
20.0,0.2750453054904938,33,0.005067663267254829,0.2750453054904938,7699,0.007818115875124931,
18.0,0.27468591928482056,33,0.004385264590382576,0.27468591928482056,7749,0.007132123690098524,
,,33,,,7751,,0.0064424858428537846
18.0,0.2745821177959442,34,0.0062009599059820175,0.2745821177959442,7799,0.008946781046688557,
16.0,0.27405574917793274,34,0.005217250436544418,0.27405574917793274,7849,0.00795780774205923,
16.0,0.2738291323184967,34,0.004803692921996117,0.2738291323184967,7899,0.00754198431968689,
20.0,0.2735334038734436,34,0.004828722216188908,0.2735334038734436,7949,0.007564056199043989,
,,34,,,7979,,0.006338395643979311
19.0,0.27288687229156494,35,0.004567837808281183,0.27288687229156494,7999,0.007296706549823284,
18.0,0.2719113230705261,35,0.004847339820116758,0.2719113230705261,8049,0.007566452957689762,
19.0,0.27184316515922546,35,0.004555780440568924,0.27184316515922546,8099,0.0072742123156785965,
13.0,0.2715645730495453,35,0.0057022832334041595,0.2715645730495453,8149,0.008417928591370583,
18.0,0.2708783745765686,35,0.0052804602310061455,0.2708783745765686,8199,0.007989243604242802,
,,35,,,8207,,0.006376499310135841
16.0,0.27062591910362244,36,0.005912034772336483,0.27062591910362244,8249,0.008618293330073357,
16.0,0.27051007747650146,36,0.005531256087124348,0.27051007747650146,8299,0.008236357010900974,
18.0,0.2704530358314514,36,0.004765386693179607,0.2704530358314514,8349,0.007469916716217995,
15.0,0.27000692486763,36,0.004990897141396999,0.27000692486763,8399,0.0076909661293029785,
,,36,,,8435,,0.006283001508563757
16.0,0.2695975601673126,37,0.004959568381309509,0.2695975601673126,8449,0.007655544206500053,
18.0,0.26951682567596436,37,0.0048444815911352634,0.26951682567596436,8499,0.007539649493992329,
15.0,0.26936575770378113,37,0.00755756301805377,0.26936575770378113,8549,0.010251220315694809,
20.0,0.26844924688339233,37,0.004994691349565983,0.26844924688339233,8599,0.007679183967411518,
16.0,0.2681901454925537,37,0.005114419851452112,0.2681901454925537,8649,0.00779632106423378,
,,37,,,8663,,0.006258522626012564
15.0,0.2677694261074066,38,0.005696108564734459,0.2677694261074066,8699,0.008373802527785301,
11.0,0.2673412561416626,38,0.007541448809206486,0.2673412561416626,8749,0.01021486148238182,
20.0,0.26705801486968994,38,0.004547730553895235,0.26705801486968994,8799,0.007218310609459877,
13.0,0.266654372215271,38,0.005294600035995245,0.266654372215271,8849,0.007961143739521503,
,,38,,,8891,,0.0059887501411139965
16.0,0.26707738637924194,39,0.00584395881742239,0.26707738637924194,8899,0.008514732122421265,
21.0,0.26646870374679565,39,0.004683543927967548,0.26646870374679565,8949,0.007348231039941311,
12.0,0.265808641910553,39,0.005913538858294487,0.265808641910553,8999,0.008571624755859375,
19.0,0.26584774255752563,39,0.004195948597043753,0.26584774255752563,9049,0.0068544261157512665,
16.0,0.26519426703453064,39,0.004396483767777681,0.26519426703453064,9099,0.007048426195979118,
,,39,,,9119,,0.005998974200338125
22.0,0.26483264565467834,40,0.004504073411226273,0.26483264565467834,9149,0.007152399979531765,
22.0,0.2644733488559723,40,0.004611336160451174,0.2644733488559723,9199,0.0072560696862638,
14.0,0.2641095519065857,40,0.004555338528007269,0.2641095519065857,9249,0.007196433842182159,
18.0,0.26354095339775085,40,0.005247711669653654,0.26354095339775085,9299,0.007883121259510517,
,,40,,,9347,,0.005949984770268202
15.0,0.26311638951301575,41,0.00454416498541832,0.26311638951301575,9349,0.007175329141318798,
18.0,0.26284512877464294,41,0.00418129563331604,0.26284512877464294,9399,0.0068097468465566635,
11.0,0.26237407326698303,41,0.0053176190704107285,0.26237407326698303,9449,0.007941359654068947,
16.0,0.2621802091598511,41,0.006408441811800003,0.2621802091598511,9499,0.009030243381857872,
18.0,0.26177117228507996,41,0.004778486676514149,0.26177117228507996,9549,0.007396198343485594,
,,41,,,9575,,0.006010050419718027
17.0,0.2613758444786072,42,0.004189715720713139,0.2613758444786072,9599,0.006803474389016628,
15.0,0.26086822152137756,42,0.005061232019215822,0.26086822152137756,9649,0.00766991451382637,
16.0,0.26084503531455994,42,0.00443124957382679,0.26084503531455994,9699,0.007039699703454971,
14.0,0.2608371078968048,42,0.006335705518722534,0.2608371078968048,9749,0.008944076485931873,
12.0,0.2604949474334717,42,0.004919608123600483,0.2604949474334717,9799,0.007524557411670685,
,,42,,,9803,,0.00597040681168437
16.0,0.26049360632896423,43,0.0055956244468688965,0.26049360632896423,9849,0.008200560696423054,
19.0,0.2598210275173187,43,0.004130351822823286,0.2598210275173187,9899,0.00672856206074357,
13.0,0.25970757007598877,43,0.005014937371015549,0.25970757007598877,9949,0.007612013258039951,
17.0,0.25948137044906616,43,0.005536901298910379,0.25948137044906616,9999,0.008131714537739754,
,,43,,,10031,,0.006037278566509485
17.0,0.25922253727912903,44,0.005096203647553921,0.25922253727912903,10049,0.007688429206609726,
14.0,0.2589740455150604,44,0.00504441000521183,0.2589740455150604,10099,0.007634150329977274,
12.0,0.25844529271125793,44,0.005080162547528744,0.25844529271125793,10149,0.007664615288376808,
12.0,0.25823453068733215,44,0.0074224756099283695,0.25823453068733215,10199,0.010004820302128792,
19.0,0.25774914026260376,44,0.0046103596687316895,0.25774914026260376,10249,0.007187850773334503,
,,44,,,10259,,0.005863430444151163
17.0,0.25739631056785583,45,0.005456903018057346,0.25739631056785583,10299,0.008030866272747517,
18.0,0.2571147382259369,45,0.0044992766343057156,0.2571147382259369,10349,0.007070424035191536,
16.0,0.2568204402923584,45,0.0060851359739899635,0.2568204402923584,10399,0.008653340861201286,
18.0,0.25654104351997375,45,0.004940420854836702,0.25654104351997375,10449,0.007505831308662891,
,,45,,,10487,,0.005816138815134764
12.0,0.2559669017791748,46,0.0047519817017018795,0.2559669017791748,10499,0.007311650551855564,
18.0,0.2554400861263275,46,0.0053143068216741085,0.2554400861263275,10549,0.007868707180023193,
14.0,0.2552379071712494,46,0.004612542223185301,0.2552379071712494,10599,0.007164921145886183,
17.0,0.2548240125179291,46,0.0038576186634600163,0.2548240125179291,10649,0.006405858788639307,
14.0,0.25469550490379333,46,0.004767503123730421,0.25469550490379333,10699,0.0073144580237567425,
,,46,,,10715,,0.005685726646333933
12.0,0.25430914759635925,47,0.005606351885944605,0.25430914759635925,10749,0.008149443194270134,
16.0,0.25409623980522156,47,0.004339840728789568,0.25409623980522156,10799,0.006880803033709526,
18.0,0.2537229359149933,47,0.005694319028407335,0.2537229359149933,10849,0.008231548592448235,
12.0,0.25284624099731445,47,0.00529269827529788,0.25284624099731445,10899,0.00782116036862135,
,,47,,,10943,,0.005705020856112242
14.0,0.2526465654373169,48,0.004541570320725441,0.2526465654373169,10949,0.007068036124110222,
16.0,0.25230538845062256,48,0.005210448056459427,0.25230538845062256,10999,0.007733501959592104,
14.0,0.25195804238319397,48,0.0047042216174304485,0.25195804238319397,11049,0.00722380168735981,
12.0,0.251502126455307,48,0.00506962975487113,0.251502126455307,11099,0.0075846510007977486,
16.0,0.25150758028030396,48,0.004438404925167561,0.25150758028030396,11149,0.006953480653464794,
,,48,,,11171,,0.005666367243975401
18.0,0.25105541944503784,49,0.005764453671872616,0.25105541944503784,11199,0.008275007829070091,
15.0,0.25032517313957214,49,0.004564201924949884,0.25032517313957214,11249,0.0070674535818398,
18.0,0.250097393989563,49,0.005232502240687609,0.250097393989563,11299,0.007733476348221302,
14.0,0.24982850253582,49,0.004755155649036169,0.24982850253582,11349,0.00725344056263566,
12.0,0.24912044405937195,49,0.004090988542884588,0.24912044405937195,11399,0.006582193076610565,
,,49,,,11399,,0.006029354874044657
15.0,0.24865561723709106,50,0.004246229771524668,0.24865561723709106,11449,0.006732786074280739,
13.0,0.24829700589179993,50,0.005249843467026949,0.24829700589179993,11499,0.007732813246548176,
17.0,0.24833431839942932,50,0.004506226629018784,0.24833431839942932,11549,0.006989569868892431,
13.0,0.2479480504989624,50,0.0063805426470935345,0.2479480504989624,11599,0.008860022760927677,
,,50,,,11627,,0.005958581808954477
15.0,0.24725675582885742,51,0.004648292902857065,0.24725675582885742,11649,0.007120860740542412,
16.0,0.2468787580728531,51,0.004984036087989807,0.2468787580728531,11699,0.0074528236873447895,
15.0,0.24624288082122803,51,0.005049086641520262,0.24624288082122803,11749,0.00751151517033577,
14.0,0.24572022259235382,51,0.004619512241333723,0.24572022259235382,11799,0.007076714187860489,
14.0,0.24533748626708984,51,0.004765345714986324,0.24533748626708984,11849,0.007218720391392708,
,,51,,,11855,,0.005930762272328138
14.0,0.24473825097084045,52,0.004290214739739895,0.24473825097084045,11899,0.006737597286701202,
13.0,0.24413827061653137,52,0.0055204639211297035,0.24413827061653137,11949,0.007961846888065338,
17.0,0.2436196357011795,52,0.005112232640385628,0.2436196357011795,11999,0.007548429071903229,
16.0,0.2433195859193802,52,0.005218412261456251,0.2433195859193802,12049,0.007651607971638441,
,,52,,,12083,,0.005771083757281303
16.0,0.2433677464723587,53,0.005435586906969547,0.2433677464723587,12099,0.007869264110922813,
14.0,0.24292847514152527,53,0.005754909478127956,0.24292847514152527,12149,0.008184194564819336,
14.0,0.24254821240901947,53,0.005053397733718157,0.24254821240901947,12199,0.007478879764676094,
13.0,0.2419501394033432,53,0.006580675486475229,0.2419501394033432,12249,0.009000176563858986,
17.0,0.24186289310455322,53,0.004818245302885771,0.24186289310455322,12299,0.0072368741966784,
,,53,,,12311,,0.005854440852999687
16.0,0.24116595089435577,54,0.004969505593180656,0.24116595089435577,12349,0.007381164934486151,
14.0,0.24085091054439545,54,0.005323957186192274,0.24085091054439545,12399,0.0077324663288891315,
13.0,0.2408800572156906,54,0.006255938205868006,0.2408800572156906,12449,0.00866473838686943,
12.0,0.24087762832641602,54,0.00456166360527277,0.24087762832641602,12499,0.006970440037548542,
,,54,,,12539,,0.005890754982829094
15.0,0.239951029419899,55,0.008487301878631115,0.239951029419899,12549,0.010886812582612038,
20.0,0.23975086212158203,55,0.0046557174064219,0.23975086212158203,12599,0.0070532262325286865,
18.0,0.2397470474243164,55,0.005854269023984671,0.2397470474243164,12649,0.008251739665865898,
15.0,0.2388778179883957,55,0.0061156549490988255,0.2388778179883957,12699,0.008504433557391167,
19.0,0.23878608644008636,55,0.005574459675699472,0.23878608644008636,12749,0.007962319999933243,
,,55,,,12767,,0.0058702630922198296
17.0,0.2382114678621292,56,0.004939107224345207,0.2382114678621292,12799,0.007321221753954887,
14.0,0.2378349006175995,56,0.0053793941624462605,0.2378349006175995,12849,0.007757742889225483,
14.0,0.23738133907318115,56,0.004765983670949936,0.23738133907318115,12899,0.007139797322452068,
13.0,0.23686259984970093,56,0.004275251645594835,0.23686259984970093,12949,0.006643877364695072,
,,56,,,12995,,0.005805715918540955
17.0,0.2365085631608963,57,0.00471391249448061,0.2365085631608963,12999,0.007078997790813446,
13.0,0.23625625669956207,57,0.0043880995362997055,0.23625625669956207,13049,0.006750661879777908,
18.0,0.23621919751167297,57,0.0049500251188874245,0.23621919751167297,13099,0.00731221679598093,
13.0,0.23593147099018097,57,0.007969307713210583,0.23593147099018097,13149,0.010328622534871101,
19.0,0.23559243977069855,57,0.0046228584833443165,0.23559243977069855,13199,0.0069787828251719475,
,,57,,,13223,,0.005845594219863415
11.0,0.2354181855916977,58,0.005897012539207935,0.2354181855916977,13249,0.008251193910837173,
16.0,0.235316663980484,58,0.004346084780991077,0.235316663980484,13299,0.006699251476675272,
18.0,0.23482006788253784,58,0.004650375805795193,0.23482006788253784,13349,0.00699857622385025,
14.0,0.23426540195941925,58,0.004537499975413084,0.23426540195941925,13399,0.006880153901875019,
20.0,0.23374268412590027,58,0.004180748015642166,0.23374268412590027,13449,0.006518174894154072,
,,58,,,13451,,0.005851340480148792
16.0,0.2335464507341385,59,0.0052053676918148994,0.2335464507341385,13499,0.00754083227366209,
8.0,0.23341958224773407,59,0.0067474329844117165,0.23341958224773407,13549,0.009081628173589706,
14.0,0.23260623216629028,59,0.004240960348397493,0.23260623216629028,13599,0.006567022763192654,
12.0,0.23234222829341888,59,0.004945877939462662,0.23234222829341888,13649,0.007269300054758787,
,,59,,,13679,,0.005728357005864382
11.0,0.23210838437080383,60,0.005939485039561987,0.23210838437080383,13699,0.008260568603873253,
17.0,0.2318616658449173,60,0.00510097062215209,0.2318616658449173,13749,0.0074195871129632,
9.0,0.23177212476730347,60,0.006870871875435114,0.23177212476730347,13799,0.009188593365252018,
14.0,0.2317706197500229,60,0.005215240642428398,0.2317706197500229,13849,0.007532946765422821,
