active_features,avg_mask_prob,epoch,recon_loss,sparsity_loss,step,train_loss,val_loss
25.0,0.413658082485199,5,0.0044707017950713634,0.413658082485199,1299,0.006538991816341877,
22.0,0.4126623868942261,5,0.004407431464642286,0.4126623868942261,1349,0.00647074356675148,
,,5,,,1367,,0.007326631341129541
25.0,0.4121036231517792,6,0.005145767703652382,0.4121036231517792,1399,0.007206285838037729,
29.0,0.41128095984458923,6,0.004506157245486975,0.41128095984458923,1449,0.0065625617280602455,
16.0,0.40981525182724,6,0.007994229905307293,0.40981525182724,1499,0.010043306276202202,
21.0,0.40799790620803833,6,0.004933124873787165,0.40799790620803833,1549,0.00697311433032155,
,,6,,,1595,,0.007173310965299606
18.0,0.408591091632843,7,0.005782946944236755,0.408591091632843,1599,0.007825902663171291,
29.0,0.40813979506492615,7,0.0048035550862550735,0.40813979506492615,1649,0.006844254210591316,
22.0,0.4077370762825012,7,0.0051478007808327675,0.4077370762825012,1699,0.0071864863857626915,
26.0,0.406699538230896,7,0.005638402886688709,0.406699538230896,1749,0.007671900559216738,
17.0,0.40618783235549927,7,0.006626620423048735,0.40618783235549927,1799,0.008657559752464294,
,,7,,,1823,,0.007442128844559193
22.0,0.4058225750923157,8,0.005826147273182869,0.4058225750923157,1849,0.00785525981336832,
25.0,0.4047498404979706,8,0.00485655851662159,0.4047498404979706,1899,0.006880307570099831,
23.0,0.4041050970554352,8,0.005286762490868568,0.4041050970554352,1949,0.007307288236916065,
21.0,0.4043964445590973,8,0.005304734222590923,0.4043964445590973,1999,0.007326716557145119,
20.0,0.40367817878723145,8,0.005907799582928419,0.40367817878723145,2049,0.00792619027197361,
,,8,,,2051,,0.007381513249129057
26.0,0.4031371474266052,9,0.00473122950643301,0.4031371474266052,2099,0.00674691516906023,
24.0,0.4027668237686157,9,0.005982041358947754,0.4027668237686157,2149,0.007995875552296638,
20.0,0.4029668867588043,9,0.005235361400991678,0.4029668867588043,2199,0.0072501958347857,
24.0,0.40261393785476685,9,0.0042740595526993275,0.40261393785476685,2249,0.006287129130214453,
,,9,,,2279,,0.0073891133069992065
21.0,0.4019167721271515,10,0.004888803698122501,0.4019167721271515,2299,0.006898387335240841,
22.0,0.4020010828971863,10,0.00540238106623292,0.4020010828971863,2349,0.007412386126816273,
20.0,0.4020269215106964,10,0.007565735839307308,0.4020269215106964,2399,0.009575869888067245,
15.0,0.40155166387557983,10,0.007497893180698156,0.40155166387557983,2449,0.009505651891231537,
21.0,0.4019274413585663,10,0.004496709443628788,0.4019274413585663,2499,0.006506346631795168,
,,10,,,2507,,0.0070008267648518085
25.0,0.4010331928730011,11,0.005474476609379053,0.4010331928730011,2549,0.007479642517864704,
17.0,0.4009273052215576,11,0.005921422503888607,0.4009273052215576,2599,0.00792605895549059,
23.0,0.4004569351673126,11,0.005056464578956366,0.4004569351673126,2649,0.007058748975396156,
30.0,0.4007937014102936,11,0.005918180104345083,0.4007937014102936,2699,0.007922148331999779,
,,11,,,2735,,0.006751268170773983
23.0,0.3994344472885132,12,0.004915155004709959,0.3994344472885132,2749,0.006912327371537685,
22.0,0.3997724652290344,12,0.0057593598030507565,0.3997724652290344,2799,0.007758222054690123,
20.0,0.39990103244781494,12,0.004086668603122234,0.39990103244781494,2849,0.006086173467338085,
25.0,0.39984947443008423,12,0.006515058223158121,0.39984947443008423,2899,0.00851430557668209,
30.0,0.4004528522491455,12,0.0048075513914227486,0.4004528522491455,2949,0.006809815764427185,
,,12,,,2963,,0.006173474248498678
32.0,0.39963406324386597,13,0.00461153406649828,0.39963406324386597,2999,0.006609704345464706,
24.0,0.400065541267395,13,0.004581306595355272,0.400065541267395,3049,0.006581634283065796,
27.0,0.39974245429039,13,0.0042398590594530106,0.39974245429039,3099,0.006238571368157864,
25.0,0.3992394208908081,13,0.004866665229201317,0.3992394208908081,3149,0.0068628620356321335,
,,13,,,3191,,0.0064497157000005245
22.0,0.399107426404953,14,0.004791160114109516,0.399107426404953,3199,0.006786697544157505,
33.0,0.39916473627090454,14,0.004358847625553608,0.39916473627090454,3249,0.006354670971632004,
25.0,0.3988851010799408,14,0.005096124950796366,0.3988851010799408,3299,0.007090550381690264,
23.0,0.39921414852142334,14,0.003940298222005367,0.39921414852142334,3349,0.0059363688342273235,
23.0,0.39824938774108887,14,0.004089163616299629,0.39824938774108887,3399,0.006080410443246365,
,,14,,,3419,,0.006203112192451954
23.0,0.3979812562465668,15,0.005523499567061663,0.3979812562465668,3449,0.007513405755162239,
25.0,0.39882469177246094,15,0.0045378743670880795,0.39882469177246094,3499,0.006531997583806515,
21.0,0.39913690090179443,15,0.00622542342171073,0.39913690090179443,3549,0.00822110753506422,
25.0,0.3987083435058594,15,0.004662699531763792,0.3987083435058594,3599,0.00665624113753438,
,,15,,,3647,,0.006091474089771509
19.0,0.39895346760749817,16,0.004712708760052919,0.39895346760749817,3649,0.006707475986331701,
20.0,0.3990840017795563,16,0.005417260807007551,0.3990840017795563,3699,0.007412680424749851,
20.0,0.3985380530357361,16,0.005097181536257267,0.3985380530357361,3749,0.007089871913194656,
22.0,0.3985191881656647,16,0.005459125619381666,0.3985191881656647,3799,0.007451721467077732,
20.0,0.398705393075943,16,0.0046569714322686195,0.398705393075943,3849,0.006650498136878014,
,,16,,,3875,,0.006024198606610298
22.0,0.3981476426124573,17,0.00530585739761591,0.3981476426124573,3899,0.007296595722436905,
20.0,0.39886918663978577,17,0.005420437082648277,0.39886918663978577,3949,0.007414782885462046,
27.0,0.398788183927536,17,0.004654699470847845,0.398788183927536,3999,0.006648640148341656,
26.0,0.3992501497268677,17,0.004211327061057091,0.3992501497268677,4049,0.006207577884197235,
21.0,0.39824774861335754,17,0.006933428347110748,0.39824774861335754,4099,0.008924666792154312,
,,17,,,4103,,0.006236249580979347
27.0,0.39763587713241577,18,0.00436478853225708,0.39763587713241577,4149,0.006352967582643032,
25.0,0.39724022150039673,18,0.0044244383461773396,0.39724022150039673,4199,0.006410639733076096,
26.0,0.39755505323410034,18,0.004303580150008202,0.39755505323410034,4249,0.006291355472058058,
24.0,0.39727944135665894,18,0.004322665277868509,0.39727944135665894,4299,0.006309062242507935,
,,18,,,4331,,0.005900862161070108
23.0,0.3965126574039459,19,0.0050958734937012196,0.3965126574039459,4349,0.00707843666896224,
21.0,0.397118479013443,19,0.005710546858608723,0.397118479013443,4399,0.00769613916054368,
27.0,0.39697763323783875,19,0.004157200921326876,0.39697763323783875,4449,0.006142089143395424,
22.0,0.39712801575660706,19,0.004129487555474043,0.39712801575660706,4499,0.006115127354860306,
21.0,0.39704394340515137,19,0.004589622374624014,0.39704394340515137,4549,0.006574842147529125,
,,19,,,4559,,0.0056456043384969234
23.0,0.397196888923645,20,0.005332185421139002,0.397196888923645,4599,0.0073181698098778725,
23.0,0.3977507948875427,20,0.004484836477786303,0.3977507948875427,4649,0.00647359061986208,
25.0,0.39722636342048645,20,0.006068973336368799,0.39722636342048645,4699,0.008055104874074459,
20.0,0.39700740575790405,20,0.004925910849124193,0.39700740575790405,4749,0.00691094808280468,
,,20,,,4787,,0.0056002018973231316
22.0,0.3972807824611664,21,0.004461773671209812,0.3972807824611664,4799,0.006448177620768547,
25.0,0.39769822359085083,21,0.004265221767127514,0.39769822359085083,4849,0.006253712810575962,
21.0,0.3979027271270752,21,0.00479537108913064,0.3979027271270752,4899,0.006784884724766016,
25.0,0.397774338722229,21,0.0043688020668923855,0.397774338722229,4949,0.006357673555612564,
29.0,0.3982608914375305,21,0.004661839921027422,0.3982608914375305,4999,0.006653144024312496,
,,21,,,5015,,0.005560457706451416
27.0,0.39829739928245544,22,0.004340721294283867,0.39829739928245544,5049,0.006332208402454853,
24.0,0.3979285657405853,22,0.004004637710750103,0.3979285657405853,5099,0.0059942808002233505,
26.0,0.3973483145236969,22,0.004186526872217655,0.3973483145236969,5149,0.006173268426209688,
22.0,0.39724475145339966,22,0.004603146575391293,0.39724475145339966,5199,0.006589370314031839,
,,22,,,5243,,0.00550913717597723
21.0,0.39724627137184143,23,0.005590331740677357,0.39724627137184143,5249,0.007576563395559788,
26.0,0.3975186049938202,23,0.004837046843022108,0.3975186049938202,5299,0.00682463962584734,
24.0,0.3975250720977783,23,0.00454597407951951,0.3975250720977783,5349,0.006533599458634853,
29.0,0.3968032896518707,23,0.005268319509923458,0.3968032896518707,5399,0.007252336014062166,
23.0,0.39676564931869507,23,0.004479268565773964,0.39676564931869507,5449,0.006463096477091312,
,,23,,,5471,,0.005421282257884741
20.0,0.3964950144290924,24,0.005077487323433161,0.3964950144290924,5499,0.00705996248871088,
23.0,0.3972890377044678,24,0.004520334769040346,0.3972890377044678,5549,0.006506780162453651,
25.0,0.39780306816101074,24,0.003806387074291706,0.39780306816101074,5599,0.005795402452349663,
25.0,0.3976516127586365,24,0.004892859607934952,0.3976516127586365,5649,0.006881117820739746,
29.0,0.39661747217178345,24,0.0037996440660208464,0.39661747217178345,5699,0.005782731343060732,
,,24,,,5699,,0.005584261380136013
23.0,0.39678552746772766,25,0.0034776092506945133,0.39678552746772766,5749,0.005461536813527346,
23.0,0.39674344658851624,25,0.003985782153904438,0.39674344658851624,5799,0.005969499237835407,
26.0,0.3972090780735016,25,0.0038983719423413277,0.3972090780735016,5849,0.005884417332708836,
22.0,0.3968215882778168,25,0.004842791240662336,0.3968215882778168,5899,0.006826899014413357,
,,25,,,5927,,0.005550814792513847
20.0,0.3967536985874176,26,0.00503666652366519,0.3967536985874176,5949,0.00702043529599905,
19.0,0.39726075530052185,26,0.004859389737248421,0.39726075530052185,5999,0.0068456935696303844,
20.0,0.39705196022987366,26,0.004578541964292526,0.39705196022987366,6049,0.006563801784068346,
29.0,0.3969011604785919,26,0.004891427233815193,0.3969011604785919,6099,0.006875933147966862,
20.0,0.397117555141449,26,0.00598137965425849,0.397117555141449,6149,0.007966967299580574,
,,26,,,6155,,0.0053289239294826984
18.0,0.3965310752391815,27,0.004688676912337542,0.3965310752391815,6199,0.006671332288533449,
18.0,0.3966256082057953,27,0.005848254077136517,0.3966256082057953,6249,0.007831381633877754,
27.0,0.3964385986328125,27,0.00397845171391964,0.3964385986328125,6299,0.005960644688457251,
24.0,0.39562949538230896,27,0.004238777793943882,0.39562949538230896,6349,0.006216925568878651,
,,27,,,6383,,0.005286969244480133
18.0,0.3955380618572235,28,0.0050963652320206165,0.3955380618572235,6399,0.007074055261909962,
23.0,0.39505642652511597,28,0.004017115104943514,0.39505642652511597,6449,0.005992397200316191,
23.0,0.394625723361969,28,0.00441718939691782,0.394625723361969,6499,0.006390318274497986,
17.0,0.39456525444984436,28,0.0063901920802891254,0.39456525444984436,6549,0.008363017812371254,
22.0,0.395116925239563,28,0.005307306069880724,0.395116925239563,6599,0.0072828903794288635,
,,28,,,6611,,0.005287735257297754
23.0,0.3947245478630066,29,0.0035615903325378895,0.3947245478630066,6649,0.005535213276743889,
20.0,0.39438003301620483,29,0.004733904730528593,0.39438003301620483,6699,0.006705804727971554,
25.0,0.393691748380661,29,0.004210543353110552,0.393691748380661,6749,0.006179002113640308,
20.0,0.3938421905040741,29,0.004554267972707748,0.3938421905040741,6799,0.006523478776216507,
,,29,,,6839,,0.0052070883102715015
28.0,0.39371874928474426,30,0.0040772221982479095,0.39371874928474426,6849,0.006045816000550985,
17.0,0.392862468957901,30,0.005907363258302212,0.392862468957901,6899,0.007871675305068493,
26.0,0.39345771074295044,30,0.004017288330942392,0.39345771074295044,6949,0.0059845768846571445,
20.0,0.39340946078300476,30,0.005217861384153366,0.39340946078300476,6999,0.007184908725321293,
27.0,0.3931609094142914,30,0.0045145368203520775,0.3931609094142914,7049,0.00648034131154418,
,,30,,,7067,,0.005360251292586327
22.0,0.39242541790008545,31,0.004711778834462166,0.39242541790008545,7099,0.006673905998468399,
21.0,0.3932574391365051,31,0.0033888823818415403,0.3932574391365051,7149,0.005355169530957937,
30.0,0.3935741186141968,31,0.003914801403880119,0.3935741186141968,7199,0.005882672034204006,
25.0,0.3934156894683838,31,0.003538335207849741,0.3934156894683838,7249,0.005505413748323917,
,,31,,,7295,,0.0052755712531507015
21.0,0.3934827446937561,32,0.00494027603417635,0.3934827446937561,7299,0.0069076893851161,
25.0,0.3935387134552002,32,0.003324324730783701,0.3935387134552002,7349,0.0052920179441571236,
24.0,0.39311811327934265,32,0.004015205893665552,0.39311811327934265,7399,0.005980796180665493,
20.0,0.393073171377182,32,0.005714796017855406,0.393073171377182,7449,0.007680161856114864,
21.0,0.39286211133003235,32,0.004763531032949686,0.39286211133003235,7499,0.006727841682732105,
,,32,,,7523,,0.005291386507451534
21.0,0.39213982224464417,33,0.004568550735712051,0.39213982224464417,7549,0.006529249716550112,
23.0,0.3922591805458069,33,0.003487727837637067,0.3922591805458069,7599,0.005449024029076099,
15.0,0.39169779419898987,33,0.006670662201941013,0.39169779419898987,7649,0.008629150688648224,
25.0,0.39104005694389343,33,0.0040268804877996445,0.39104005694389343,7699,0.005982080474495888,
18.0,0.39063799381256104,33,0.005271406378597021,0.39063799381256104,7749,0.007224596105515957,
,,33,,,7751,,0.0052464609034359455
26.0,0.39057862758636475,34,0.005100667476654053,0.39057862758636475,7799,0.0070535605773329735,
18.0,0.38992562890052795,34,0.004470719490200281,0.38992562890052795,7849,0.006420347839593887,
16.0,0.38947030901908875,34,0.004657200537621975,0.38947030901908875,7899,0.006604552268981934,
25.0,0.3894241452217102,34,0.004054909572005272,0.3894241452217102,7949,0.006002030335366726,
,,34,,,7979,,0.005037275608628988
26.0,0.3892117142677307,35,0.003841797821223736,0.3892117142677307,7999,0.005787856411188841,
18.0,0.3890417218208313,35,0.0051402621902525425,0.3890417218208313,8049,0.007085470482707024,
22.0,0.38858547806739807,35,0.004628459922969341,0.38858547806739807,8099,0.006571387406438589,
26.0,0.38820990920066833,35,0.004948403686285019,0.38820990920066833,8149,0.006889453157782555,
21.0,0.38773036003112793,35,0.005035568960011005,0.38773036003112793,8199,0.0069742207415401936,
,,35,,,8207,,0.005257990676909685
19.0,0.38733240962028503,36,0.004400342237204313,0.38733240962028503,8249,0.0063370042480528355,
21.0,0.38738691806793213,36,0.004058357328176498,0.38738691806793213,8299,0.005995291750878096,
19.0,0.3867167830467224,36,0.004271265119314194,0.3867167830467224,8349,0.006204849109053612,
25.0,0.38654664158821106,36,0.004104332998394966,0.38654664158821106,8399,0.006037066224962473,
,,36,,,8435,,0.004469257313758135
23.0,0.3865312933921814,37,0.0036551423836499453,0.3865312933921814,8449,0.005587798543274403,
27.0,0.38594144582748413,37,0.0034642769023776054,0.38594144582748413,8499,0.0053939842619001865,
23.0,0.3852323591709137,37,0.0036499120760709047,0.3852323591709137,8549,0.005576073657721281,
20.0,0.3848794102668762,37,0.004759705159813166,0.3848794102668762,8599,0.006684102118015289,
21.0,0.38454383611679077,37,0.005021319724619389,0.38454383611679077,8649,0.0069440389052033424,
,,37,,,8663,,0.00447138212621212
24.0,0.38450169563293457,38,0.00475481478497386,0.38450169563293457,8699,0.006677323020994663,
22.0,0.38387733697891235,38,0.0037107791285961866,0.38387733697891235,8749,0.005630165804177523,
18.0,0.3836149275302887,38,0.004702636040747166,0.3836149275302887,8799,0.006620710715651512,
24.0,0.382792592048645,38,0.0038907851558178663,0.382792592048645,8849,0.005804748274385929,
,,38,,,8891,,0.004443286452442408
21.0,0.38277876377105713,39,0.00412207655608654,0.38277876377105713,8899,0.006035970523953438,
15.0,0.38259512186050415,39,0.00512490700930357,0.38259512186050415,8949,0.0070378826931118965,
24.0,0.3826539218425751,39,0.003741787513718009,0.3826539218425751,8999,0.005655056796967983,
23.0,0.38179275393486023,39,0.0033904060255736113,0.38179275393486023,9049,0.005299369804561138,
20.0,0.38157978653907776,39,0.0036179099697619677,0.38157978653907776,9099,0.005525808781385422,
,,39,,,9119,,0.004353185649961233
24.0,0.38128796219825745,40,0.0037321988493204117,0.38128796219825745,9149,0.005638638511300087,
25.0,0.3807785212993622,40,0.0033331976737827063,0.3807785212993622,9199,0.005237090401351452,
17.0,0.3803436756134033,40,0.004629196599125862,0.3803436756134033,9249,0.006530914921313524,
21.0,0.37997978925704956,40,0.004433708731085062,0.37997978925704956,9299,0.006333607714623213,
,,40,,,9347,,0.004377822857350111
14.0,0.3796736001968384,41,0.0063849943690001965,0.3796736001968384,9349,0.008283362723886967,
25.0,0.37860605120658875,41,0.004511406645178795,0.37860605120658875,9399,0.0064044371247291565,
21.0,0.3784162700176239,41,0.004988986998796463,0.3784162700176239,9449,0.0068810684606432915,
21.0,0.3774177134037018,41,0.005703220143914223,0.3774177134037018,9499,0.007590308785438538,
21.0,0.3774087727069855,41,0.004016123712062836,0.3774087727069855,9549,0.005903167650103569,
,,41,,,9575,,0.004301080480217934
20.0,0.37705740332603455,42,0.006299376953393221,0.37705740332603455,9599,0.008184663951396942,
21.0,0.3761943578720093,42,0.00435572350397706,0.3761943578720093,9649,0.006236695218831301,
24.0,0.376199871301651,42,0.00415902491658926,0.376199871301651,9699,0.006040024105459452,
18.0,0.37594085931777954,42,0.005172818899154663,0.37594085931777954,9749,0.007052523083984852,
25.0,0.37565168738365173,42,0.0035563455894589424,0.37565168738365173,9799,0.005434603895992041,
,,42,,,9803,,0.003915322478860617
22.0,0.37510207295417786,43,0.005031494423747063,0.37510207295417786,9849,0.006907004863023758,
26.0,0.375122994184494,43,0.005023245234042406,0.375122994184494,9899,0.006898860447108746,
21.0,0.37459269165992737,43,0.003489664290100336,0.37459269165992737,9949,0.005362627562135458,
23.0,0.37390828132629395,43,0.0036480946000665426,0.37390828132629395,9999,0.005517635960131884,
,,43,,,10031,,0.003935595043003559
25.0,0.3734150528907776,44,0.0038999293465167284,0.3734150528907776,10049,0.005767004564404488,
21.0,0.37306633591651917,44,0.0043898713774979115,0.37306633591651917,10099,0.006255202926695347,
26.0,0.37243983149528503,44,0.0036262304056435823,0.37243983149528503,10149,0.005488429684191942,
23.0,0.37219640612602234,44,0.004225135315209627,0.37219640612602234,10199,0.006086117587983608,
18.0,0.37202388048171997,44,0.004261274356395006,0.37202388048171997,10249,0.006121393758803606,
,,44,,,10259,,0.0038485387340188026
27.0,0.3715100586414337,45,0.003999089822173119,0.3715100586414337,10299,0.005856640171259642,
24.0,0.37044021487236023,45,0.004153323359787464,0.37044021487236023,10349,0.006005524657666683,
21.0,0.36979398131370544,45,0.0033961134031414986,0.36979398131370544,10399,0.005245083011686802,
27.0,0.3692305386066437,45,0.0043339114636182785,0.3692305386066437,10449,0.006180064287036657,
,,45,,,10487,,0.0038563075941056013
21.0,0.36824360489845276,46,0.0045236204750835896,0.36824360489845276,10499,0.006364838220179081,
20.0,0.36833736300468445,46,0.0043519469909369946,0.36833736300468445,10549,0.006193633656948805,
24.0,0.36771702766418457,46,0.004706069361418486,0.36771702766418457,10599,0.006544654257595539,
25.0,0.3672359585762024,46,0.005535453092306852,0.3672359585762024,10649,0.007371632847934961,
21.0,0.3665348291397095,46,0.003873310051858425,0.3665348291397095,10699,0.0057059843093156815,
,,46,,,10715,,0.003879302879795432
16.0,0.3662906587123871,47,0.004603775218129158,0.3662906587123871,10749,0.0064352285116910934,
21.0,0.36616450548171997,47,0.004397904966026545,0.36616450548171997,10799,0.006228727288544178,
21.0,0.3658861219882965,47,0.0042377253994345665,0.3658861219882965,10849,0.006067155860364437,
31.0,0.3654356896877289,47,0.0053874715231359005,0.3654356896877289,10899,0.007214650046080351,
,,47,,,10943,,0.0038758195005357265
16.0,0.3651549816131592,48,0.0039464677684009075,0.3651549816131592,10949,0.005772242788225412,
23.0,0.36455872654914856,48,0.0053364369086921215,0.36455872654914856,10999,0.007159230299293995,
23.0,0.3640066385269165,48,0.005230188835412264,0.3640066385269165,11049,0.007050221785902977,
19.0,0.3634665310382843,48,0.004261360503733158,0.3634665310382843,11099,0.006078693084418774,
21.0,0.36325690150260925,48,0.006468215025961399,0.36325690150260925,11149,0.008284499868750572,
,,48,,,11171,,0.0038692106027156115
27.0,0.362469881772995,49,0.004203461576253176,0.362469881772995,11199,0.006015811115503311,
21.0,0.3621457815170288,49,0.0044108424335718155,0.3621457815170288,11249,0.00622157147154212,
18.0,0.3620162904262543,49,0.0052726976573467255,0.3620162904262543,11299,0.007082778960466385,
18.0,0.3616859018802643,49,0.004556967876851559,0.3616859018802643,11349,0.0063653974793851376,
24.0,0.36094483733177185,49,0.0035695740953087807,0.36094483733177185,11399,0.005374298430979252,
,,49,,,11399,,0.003946844954043627
22.0,0.3604978024959564,50,0.004897087812423706,0.3604978024959564,11449,0.0066995769739151,
21.0,0.3600587546825409,50,0.003988053184002638,0.3600587546825409,11499,0.005788346752524376,
20.0,0.35901761054992676,50,0.005531700793653727,0.35901761054992676,11549,0.007326788734644651,
19.0,0.35875871777534485,50,0.0037294893991202116,0.35875871777534485,11599,0.005523283034563065,
,,50,,,11627,,0.003920348826795816
23.0,0.35813456773757935,51,0.0036218175664544106,0.35813456773757935,11649,0.005412490107119083,
19.0,0.3575432002544403,51,0.003597085829824209,0.3575432002544403,11699,0.005384801886975765,
20.0,0.35731151700019836,51,0.0050122966058552265,0.35731151700019836,11749,0.006798854097723961,
22.0,0.3567415773868561,51,0.0035218694247305393,0.3567415773868561,11799,0.00530557706952095,
22.0,0.3561803102493286,51,0.004001443274319172,0.3561803102493286,11849,0.0057823448441922665,
,,51,,,11855,,0.0039258734323084354
21.0,0.35555148124694824,52,0.0040068174712359905,0.35555148124694824,11899,0.005784574896097183,
22.0,0.35479313135147095,52,0.004449992440640926,0.35479313135147095,11949,0.006223957985639572,
22.0,0.3543601334095001,52,0.003624338423833251,0.3543601334095001,11999,0.0053961388766765594,
21.0,0.3534351587295532,52,0.004468472674489021,0.3534351587295532,12049,0.006235648412257433,
,,52,,,12083,,0.003987641539424658
18.0,0.3529704213142395,53,0.004577412735670805,0.3529704213142395,12099,0.006342264823615551,
27.0,0.35264497995376587,53,0.005191569682210684,0.35264497995376587,12149,0.006954794749617577,
23.0,0.35242119431495667,53,0.004132839385420084,0.35242119431495667,12199,0.005894945468753576,
16.0,0.35156089067459106,53,0.0044702161103487015,0.35156089067459106,12249,0.006228020414710045,
20.0,0.3509673774242401,53,0.004052147269248962,0.3509673774242401,12299,0.005806984379887581,
,,53,,,12311,,0.003945152275264263
22.0,0.35043978691101074,54,0.0035264347679913044,0.35043978691101074,12349,0.0052786339074373245,
17.0,0.3498181998729706,54,0.006601395085453987,0.3498181998729706,12399,0.008350485935807228,
22.0,0.349151611328125,54,0.0030034224037081003,0.349151611328125,12449,0.004749180283397436,
21.0,0.34881171584129333,54,0.0036240972112864256,0.34881171584129333,12499,0.0053681558929383755,
,,54,,,12539,,0.003945810254663229
24.0,0.34825554490089417,55,0.003495619399473071,0.34825554490089417,12549,0.005236897151917219,
21.0,0.3475262224674225,55,0.004019340965896845,0.3475262224674225,12599,0.005756971891969442,
17.0,0.34709101915359497,55,0.0037998086772859097,0.34709101915359497,12649,0.005535263568162918,
17.0,0.3464040458202362,55,0.00450372789055109,0.3464040458202362,12699,0.006235748063772917,
22.0,0.345613569021225,55,0.003883624915033579,0.345613569021225,12749,0.005611692555248737,
,,55,,,12767,,0.003900400595739484
19.0,0.3455198109149933,56,0.004215288441628218,0.3455198109149933,12799,0.005942887626588345,
20.0,0.34521326422691345,56,0.005112185142934322,0.34521326422691345,12849,0.006838251370936632,
16.0,0.34479963779449463,56,0.00543525256216526,0.34479963779449463,12899,0.0071592507883906364,
27.0,0.34499168395996094,56,0.004558096174150705,0.34499168395996094,12949,0.00628305459395051,
,,56,,,12995,,0.0039078835397958755
21.0,0.34461283683776855,57,0.004380856640636921,0.34461283683776855,12999,0.006103920750319958,
23.0,0.34444546699523926,57,0.0036104475148022175,0.34444546699523926,13049,0.005332674831151962,
23.0,0.3439517617225647,57,0.004607525188475847,0.3439517617225647,13099,0.006327284034341574,
22.0,0.3440650999546051,57,0.004517069552093744,0.3440650999546051,13149,0.006237395107746124,
23.0,0.3436690866947174,57,0.003436585422605276,0.3436690866947174,13199,0.005154930986464024,
,,57,,,13223,,0.0038952562026679516
19.0,0.3433189392089844,58,0.004695991054177284,0.3433189392089844,13249,0.006412585731595755,
18.0,0.34309107065200806,58,0.004579560365527868,0.34309107065200806,13299,0.006295015569776297,
25.0,0.3428790271282196,58,0.003844195744022727,0.3428790271282196,13349,0.005558590870350599,
19.0,0.34255900979042053,58,0.004443570505827665,0.34255900979042053,13399,0.0061563653871417046,
25.0,0.3426443338394165,58,0.0038751547690480947,0.3426443338394165,13449,0.0055883764289319515,
,,58,,,13451,,0.003814446274191141
19.0,0.34202131628990173,59,0.00481508020311594,0.34202131628990173,13499,0.006525186821818352,
19.0,0.34165719151496887,59,0.003884352743625641,0.34165719151496887,13549,0.005592638626694679,
18.0,0.3417316973209381,59,0.003675281535834074,0.3417316973209381,13599,0.005383939947932959,
18.0,0.3414664566516876,59,0.0045783305540680885,0.3414664566516876,13649,0.006285662762820721,
,,59,,,13679,,0.0038523671682924032
23.0,0.3411661386489868,60,0.003404425224289298,0.3411661386489868,13699,0.005110255908221006,
20.0,0.3408699929714203,60,0.0042723724618554115,0.3408699929714203,13749,0.005976722575724125,
21.0,0.34088653326034546,60,0.0033547324128448963,0.34088653326034546,13799,0.005059164948761463,
