active_features,avg_mask_prob,epoch,recon_loss,sparsity_loss,step,train_loss,val_loss
42.0,0.6983323097229004,60,0.0033892064820975065,0.6983323097229004,13799,0.0040875389240682125,
47.0,0.6980701088905334,60,0.002568796742707491,0.6980701088905334,13849,0.003266866784542799,
40.0,0.6980413794517517,60,0.0029582595452666283,0.6980413794517517,13899,0.003656300948932767,
,,60,,,13907,,0.002707412699237466
43.0,0.697708249092102,61,0.002905834000557661,0.697708249092102,13949,0.003603542223572731,
43.0,0.6975947618484497,61,0.0026318184100091457,0.6975947618484497,13999,0.0033294132445007563,
37.0,0.6972516179084778,61,0.0032023568637669086,0.6972516179084778,14049,0.0038996085058897734,
43.0,0.6971771717071533,61,0.002737166592851281,0.6971771717071533,14099,0.0034343437291681767,
,,61,,,14135,,0.002665497362613678
44.0,0.6969909071922302,62,0.0031793152447789907,0.6969909071922302,14149,0.003876306116580963,
39.0,0.6964950561523438,62,0.0025287633761763573,0.6964950561523438,14199,0.0032252585515379906,
46.0,0.6965096592903137,62,0.0025707781314849854,0.6965096592903137,14249,0.003267287742346525,
41.0,0.696083128452301,62,0.002630173694342375,0.696083128452301,14299,0.0033262567594647408,
36.0,0.6957715749740601,62,0.0034857054706662893,0.6957715749740601,14349,0.00418147724121809,
,,62,,,14363,,0.0026585101149976254
40.0,0.6955809593200684,63,0.0035576748196035624,0.6955809593200684,14399,0.004253255669027567,
43.0,0.6950820088386536,63,0.003337776055559516,0.6950820088386536,14449,0.004032858181744814,
43.0,0.6948567032814026,63,0.0033356868661940098,0.6948567032814026,14499,0.004030543379485607,
39.0,0.694843590259552,63,0.0033024915028363466,0.694843590259552,14549,0.003997335210442543,
,,63,,,14591,,0.002630098257213831
43.0,0.6946253776550293,64,0.0027808924205601215,0.6946253776550293,14599,0.0034755179658532143,
40.0,0.6944636702537537,64,0.0028087119571864605,0.6944636702537537,14649,0.003503175685182214,
39.0,0.6940827369689941,64,0.0034834120888262987,0.6940827369689941,14699,0.004177494905889034,
42.0,0.694080114364624,64,0.0026888391003012657,0.694080114364624,14749,0.003382919356226921,
39.0,0.6938860416412354,64,0.0025975704193115234,0.6938860416412354,14799,0.0032914564944803715,
,,64,,,14819,,0.0026947036385536194
38.0,0.6936894655227661,65,0.003818375524133444,0.6936894655227661,14849,0.004512065090239048,
40.0,0.6935168504714966,65,0.002703199628740549,0.6935168504714966,14899,0.003396716434508562,
40.0,0.6932770013809204,65,0.003294682130217552,0.6932770013809204,14949,0.003987959120422602,
43.0,0.6929131150245667,65,0.002966026309877634,0.6929131150245667,14999,0.0036589393857866526,
,,65,,,15047,,0.0026977036613970995
43.0,0.6928020119667053,66,0.003101636655628681,0.6928020119667053,15049,0.003794438671320677,
45.0,0.6924901604652405,66,0.002524870214983821,0.6924901604652405,15099,0.003217360470443964,
42.0,0.6919796466827393,66,0.003000719705596566,0.6919796466827393,15149,0.0036926993634551764,
42.0,0.6917635202407837,66,0.0032568287570029497,0.6917635202407837,15199,0.003948592115193605,
38.0,0.6914323568344116,66,0.0032901859376579523,0.6914323568344116,15249,0.003981618210673332,
,,66,,,15275,,0.002639743499457836
40.0,0.6909376978874207,67,0.002951840404421091,0.6909376978874207,15299,0.00364277814514935,
36.0,0.6907976269721985,67,0.0033361813984811306,0.6907976269721985,15349,0.004026979207992554,
40.0,0.6903819441795349,67,0.00350059662014246,0.6903819441795349,15399,0.004190978594124317,
42.0,0.6902375221252441,67,0.0033522341400384903,0.6902375221252441,15449,0.004042471759021282,
38.0,0.6899667978286743,67,0.0028731953352689743,0.6899667978286743,15499,0.0035631621722131968,
,,67,,,15503,,0.002694155788049102
40.0,0.6896174550056458,68,0.003192723263055086,0.6896174550056458,15549,0.003882340621203184,
44.0,0.6893168091773987,68,0.0028996113687753677,0.6893168091773987,15599,0.0035889281425625086,
42.0,0.6889849901199341,68,0.0027231466956436634,0.6889849901199341,15649,0.0034121316857635975,
37.0,0.6887803673744202,68,0.0032660821452736855,0.6887803673744202,15699,0.0039548627100884914,
,,68,,,15731,,0.0027071235235780478
41.0,0.688437819480896,69,0.002898308914154768,0.688437819480896,15749,0.0035867467522621155,
41.0,0.688107967376709,69,0.0025876518338918686,0.688107967376709,15799,0.0032757597509771585,
43.0,0.6878040432929993,69,0.003400621470063925,0.6878040432929993,15849,0.0040884255431592464,
39.0,0.687360405921936,69,0.003600168041884899,0.687360405921936,15899,0.0042875283397734165,
40.0,0.6870493292808533,69,0.0028756491374224424,0.6870493292808533,15949,0.003562698606401682,
,,69,,,15959,,0.00268707238137722
39.0,0.6869259476661682,70,0.002736377762630582,0.6869259476661682,15999,0.0034233038313686848,
41.0,0.6864845156669617,70,0.0028005128260701895,0.6864845156669617,16049,0.0034869974479079247,
45.0,0.6862455010414124,70,0.003337845206260681,0.6862455010414124,16099,0.004024090711027384,
34.0,0.6859667897224426,70,0.002891905838623643,0.6859667897224426,16149,0.003577872645109892,
,,70,,,16187,,0.0026616177055984735
39.0,0.6856995820999146,71,0.002826583804562688,0.6856995820999146,16199,0.003512283321470022,
42.0,0.6854586005210876,71,0.0032057571224868298,0.6854586005210876,16249,0.0038912156596779823,
41.0,0.6851573586463928,71,0.002580818021669984,0.6851573586463928,16299,0.003265975508838892,
42.0,0.6847075819969177,71,0.003383936360478401,0.6847075819969177,16349,0.004068643786013126,
40.0,0.6843939423561096,71,0.003931642975658178,0.6843939423561096,16399,0.004616037011146545,
,,71,,,16415,,0.002694183960556984
40.0,0.684161365032196,72,0.002863076748326421,0.684161365032196,16449,0.0035472381860017776,
34.0,0.6837673783302307,72,0.00435646204277873,0.6837673783302307,16499,0.005040229298174381,
41.0,0.6835146546363831,72,0.0029099355451762676,0.6835146546363831,16549,0.003593450179323554,
43.0,0.6833126544952393,72,0.002941083861514926,0.6833126544952393,16599,0.0036243966314941645,
,,72,,,16643,,0.00262294989079237
41.0,0.6828465461730957,73,0.0030845555011183023,0.6828465461730957,16649,0.003767402144148946,
38.0,0.6825330853462219,73,0.0032481371890753508,0.6825330853462219,16699,0.0039306702092289925,
40.0,0.6822441220283508,73,0.0027281122747808695,0.6822441220283508,16749,0.0034103563521057367,
43.0,0.6819359064102173,73,0.0029501798562705517,0.6819359064102173,16799,0.003632115665823221,
42.0,0.6816294193267822,73,0.003313868772238493,0.6816294193267822,16849,0.003995498176664114,
,,73,,,16871,,0.00264585274271667
35.0,0.6812511086463928,74,0.0033695732709020376,0.6812511086463928,16899,0.004050824325531721,
41.0,0.6809341311454773,74,0.002597988583147526,0.6809341311454773,16949,0.0032789227552711964,
38.0,0.6805902719497681,74,0.0029056763742119074,0.6805902719497681,16999,0.003586266655474901,
38.0,0.6801345944404602,74,0.003134967992082238,0.6801345944404602,17049,0.0038151026237756014,
38.0,0.6798636317253113,74,0.0029187435284256935,0.6798636317253113,17099,0.0035986071452498436,
,,74,,,17099,,0.0026655595283955336
36.0,0.6795434355735779,75,0.0034337984398007393,0.6795434355735779,17149,0.004113341681659222,
41.0,0.6791517734527588,75,0.002752581611275673,0.6791517734527588,17199,0.003431733464822173,
38.0,0.678753674030304,75,0.0028588699642568827,0.678753674030304,17249,0.0035376236774027348,
40.0,0.6784555912017822,75,0.002414621179923415,0.6784555912017822,17299,0.0030930768698453903,
,,75,,,17327,,0.0026443868409842253
40.0,0.6780635118484497,76,0.002953799208626151,0.6780635118484497,17349,0.003631862811744213,
42.0,0.6779175400733948,76,0.0029762506019324064,0.6779175400733948,17399,0.0036541682202368975,
41.0,0.6776357293128967,76,0.0027915616519749165,0.6776357293128967,17449,0.0034691975452005863,
39.0,0.6771942377090454,76,0.003091424237936735,0.6771942377090454,17499,0.0037686184514313936,
40.0,0.6768288612365723,76,0.0024993461556732655,0.6768288612365723,17549,0.003176175057888031,
,,76,,,17555,,0.002617016201838851
39.0,0.676539957523346,77,0.002848528092727065,0.676539957523346,17599,0.003525068052113056,
40.0,0.6761354207992554,77,0.0026579946279525757,0.6761354207992554,17649,0.00333413016051054,
38.0,0.6757843494415283,77,0.0030124362092465162,0.6757843494415283,17699,0.0036882206331938505,
41.0,0.6754906177520752,77,0.0032876101322472095,0.6754906177520752,17749,0.003963100723922253,
,,77,,,17783,,0.0026333194691687822
42.0,0.6751017570495605,78,0.002847001887857914,0.6751017570495605,17799,0.003522103652358055,
40.0,0.6747559905052185,78,0.0033523163292557,0.6747559905052185,17849,0.004027072340250015,
39.0,0.6743791699409485,78,0.002460527466610074,0.6743791699409485,17899,0.0031349067576229572,
42.0,0.6740769743919373,78,0.002976367250084877,0.6740769743919373,17949,0.0036504443269222975,
38.0,0.6738056540489197,78,0.0027067598421126604,0.6738056540489197,17999,0.0033805654384195805,
,,78,,,18011,,0.0026255138218402863
41.0,0.6734457612037659,79,0.0026583250146359205,0.6734457612037659,18049,0.0033317708875983953,
36.0,0.6732150912284851,79,0.0028621298260986805,0.6732150912284851,18099,0.0035353449638932943,
36.0,0.6728972792625427,79,0.0029225023463368416,0.6728972792625427,18149,0.003595399670302868,
37.0,0.6725048422813416,79,0.003336464986205101,0.6725048422813416,18199,0.004008969757705927,
,,79,,,18239,,0.0026229736395180225
41.0,0.6721062660217285,80,0.002920945640653372,0.6721062660217285,18249,0.0035930518060922623,
33.0,0.671791136264801,80,0.0034638256765902042,0.671791136264801,18299,0.004135617054998875,
41.0,0.6714802384376526,80,0.002320369239896536,0.6714802384376526,18349,0.0029918495565652847,
38.0,0.6711341738700867,80,0.0033288479316979647,0.6711341738700867,18399,0.0039999820291996,
42.0,0.670704185962677,80,0.0024590890388935804,0.670704185962677,18449,0.003129793331027031,
,,80,,,18467,,0.0026388789992779493
37.0,0.6704294681549072,81,0.0027772763278335333,0.6704294681549072,18499,0.0034477058798074722,
38.0,0.6700146794319153,81,0.002977304393425584,0.6700146794319153,18549,0.0036473190411925316,
39.0,0.6696183681488037,81,0.0028266378212720156,0.6696183681488037,18599,0.0034962561912834644,
38.0,0.6692777276039124,81,0.003008148865774274,0.6692777276039124,18649,0.003677426604554057,
,,81,,,18695,,0.0026216201949864626
42.0,0.6687973737716675,82,0.0026398205664008856,0.6687973737716675,18699,0.003308617975562811,
38.0,0.668442964553833,82,0.002765480661764741,0.668442964553833,18749,0.003433923702687025,
38.0,0.66811603307724,82,0.0028041061013936996,0.66811603307724,18799,0.0034722222480922937,
40.0,0.6677040457725525,82,0.0024406134616583586,0.6677040457725525,18849,0.0031083174981176853,
36.0,0.667377233505249,82,0.0027345791459083557,0.667377233505249,18899,0.003401956520974636,
,,82,,,18923,,0.0026250495575368404
39.0,0.6672021150588989,83,0.003102562390267849,0.6672021150588989,18949,0.0037697646766901016,
38.0,0.6668147444725037,83,0.0029526199214160442,0.6668147444725037,18999,0.003619434777647257,
36.0,0.6665517687797546,83,0.0032367331441491842,0.6665517687797546,19049,0.003903284901753068,
38.0,0.6661426424980164,83,0.0034427379723638296,0.6661426424980164,19099,0.0041088806465268135,
41.0,0.6658952236175537,83,0.0029656465630978346,0.6658952236175537,19149,0.0036315417382866144,
,,83,,,19151,,0.0026507340371608734
40.0,0.6655334830284119,84,0.0027560421731323004,0.6655334830284119,19199,0.0034215757623314857,
38.0,0.665077269077301,84,0.003331074258312583,0.665077269077301,19249,0.003996151499450207,
37.0,0.6648516058921814,84,0.0028730779886245728,0.6648516058921814,19299,0.003537929616868496,
36.0,0.6644931435585022,84,0.003496722085401416,0.6644931435585022,19349,0.004161215387284756,
,,84,,,19379,,0.002620449522510171
37.0,0.6641538143157959,85,0.0034126543905586004,0.6641538143157959,19399,0.004076808225363493,
36.0,0.6639363765716553,85,0.003373519517481327,0.6639363765716553,19449,0.0040374561212956905,
39.0,0.6637333631515503,85,0.0032204233575612307,0.6637333631515503,19499,0.0038841567002236843,
42.0,0.6633723378181458,85,0.00289826188236475,0.6633723378181458,19549,0.00356163433752954,
40.0,0.6630762219429016,85,0.0024773164186626673,0.6630762219429016,19599,0.0031403927132487297,
,,85,,,19607,,0.0026128902100026608
39.0,0.6626002788543701,86,0.0032198841217905283,0.6626002788543701,19649,0.0038824845105409622,
38.0,0.6622581481933594,86,0.003047444624826312,0.6622581481933594,19699,0.003709702752530575,
38.0,0.6619547605514526,86,0.002837753389030695,0.6619547605514526,19749,0.0034997081384062767,
38.0,0.6616572141647339,86,0.002826412208378315,0.6616572141647339,19799,0.003488069400191307,
,,86,,,19835,,0.0026412729639559984
40.0,0.6612359285354614,87,0.002559396903961897,0.6612359285354614,19849,0.003220632905140519,
37.0,0.6608994007110596,87,0.003347476478666067,0.6608994007110596,19899,0.0040083760395646095,
41.0,0.6605451703071594,87,0.002608258044347167,0.6605451703071594,19949,0.0032688032370060682,
37.0,0.6601735949516296,87,0.003148079849779606,0.6601735949516296,19999,0.0038082534447312355,
40.0,0.6597824692726135,87,0.002486433368176222,0.6597824692726135,20049,0.003146215807646513,
,,87,,,20063,,0.0026181202847510576
36.0,0.6593210697174072,88,0.002751951338723302,0.6593210697174072,20099,0.0034112725406885147,
40.0,0.6588447093963623,88,0.0024827071465551853,0.6588447093963623,20149,0.0031415517441928387,
37.0,0.6585800647735596,88,0.003304210724309087,0.6585800647735596,20199,0.003962790593504906,
40.0,0.6582993865013123,88,0.0027618464082479477,0.6582993865013123,20249,0.0034201457165181637,
,,88,,,20291,,0.0026290665846318007
37.0,0.6578132510185242,89,0.00391385518014431,0.6578132510185242,20299,0.004571668338030577,
36.0,0.6574867367744446,89,0.002994756679981947,0.6574867367744446,20349,0.003652243409305811,
38.0,0.6571110486984253,89,0.0029014197643846273,0.6571110486984253,20399,0.0035585309378802776,
34.0,0.6566976308822632,89,0.003402258735150099,0.6566976308822632,20449,0.004058956168591976,
44.0,0.6562939882278442,89,0.0025155816692858934,0.6562939882278442,20499,0.0031718756072223186,
,,89,,,20519,,0.0026268204674124718
42.0,0.6559106111526489,90,0.003893740475177765,0.6559106111526489,20549,0.004549650941044092,
37.0,0.6555485129356384,90,0.0033940975554287434,0.6555485129356384,20599,0.0040496462024748325,
35.0,0.655123233795166,90,0.0027954645920544863,0.655123233795166,20649,0.00345058785751462,
41.0,0.6548073291778564,90,0.0030132783576846123,0.6548073291778564,20699,0.0036680856719613075,
,,90,,,20747,,0.002644809428602457
38.0,0.6544297337532043,91,0.0034133868757635355,0.6544297337532043,20749,0.004067816771566868,
40.0,0.6541138887405396,91,0.003276076866313815,0.6541138887405396,20799,0.0039301905781030655,
42.0,0.6538431644439697,91,0.003022687742486596,0.6538431644439697,20849,0.0036765309050679207,
38.0,0.6534337401390076,91,0.0035496102645993233,0.6534337401390076,20899,0.004203043878078461,
34.0,0.6531626582145691,91,0.003197673475369811,0.6531626582145691,20949,0.003850836306810379,
,,91,,,20975,,0.002641659928485751
39.0,0.6529214382171631,92,0.0034415845293551683,0.6529214382171631,20999,0.004094506148248911,
34.0,0.6526654362678528,92,0.0030927127227187157,0.6526654362678528,21049,0.003745378227904439,
39.0,0.6523029208183289,92,0.002471913816407323,0.6523029208183289,21099,0.003124216804280877,
41.0,0.6519271731376648,92,0.002600821666419506,0.6519271731376648,21149,0.003252748865634203,
39.0,0.651401162147522,92,0.0028921118937432766,0.651401162147522,21199,0.0035435131285339594,
,,92,,,21203,,0.002668691799044609
39.0,0.6510313749313354,93,0.002783447038382292,0.6510313749313354,21249,0.0034344783052802086,
36.0,0.6506622433662415,93,0.0026280665770173073,0.6506622433662415,21299,0.0032787288073450327,
35.0,0.6503699421882629,93,0.003502232488244772,0.6503699421882629,21349,0.004152602516114712,
38.0,0.6500674486160278,93,0.0031343367882072926,0.6500674486160278,21399,0.0037844041362404823,
,,93,,,21431,,0.0026282852049916983
36.0,0.6496452689170837,94,0.0026507610455155373,0.6496452689170837,21449,0.0033004062715917826,
37.0,0.6491780281066895,94,0.0033975427504628897,0.6491780281066895,21499,0.004046720918267965,
40.0,0.6488985419273376,94,0.002805413445457816,0.6488985419273376,21549,0.0034543119836598635,
38.0,0.6485153436660767,94,0.002910899231210351,0.6485153436660767,21599,0.003559414530172944,
35.0,0.6481462717056274,94,0.004074908327311277,0.6481462717056274,21649,0.004723054822534323,
,,94,,,21659,,0.002642157021909952
38.0,0.6477104425430298,95,0.003122792113572359,0.6477104425430298,21699,0.0037705025169998407,
37.0,0.6472345590591431,95,0.0024300499353557825,0.6472345590591431,21749,0.0030772844329476357,
37.0,0.6468802094459534,95,0.0035039177164435387,0.6468802094459534,21799,0.004150798078626394,
38.0,0.6465810537338257,95,0.0031683167908340693,0.6465810537338257,21849,0.0038148979656398296,
,,95,,,21887,,0.0026450324803590775
39.0,0.6462292075157166,96,0.003122403286397457,0.6462292075157166,21899,0.0037686326541006565,
39.0,0.6458987593650818,96,0.0033167055808007717,0.6458987593650818,21949,0.003962604328989983,
37.0,0.6455832123756409,96,0.0024972381070256233,0.6455832123756409,21999,0.0031428213696926832,
32.0,0.6452472805976868,96,0.003344073425978422,0.6452472805976868,22049,0.0039893207140266895,
39.0,0.6448546051979065,96,0.002779786940664053,0.6448546051979065,22099,0.00342464167624712,
,,96,,,22115,,0.0026321534533053637
37.0,0.6445121765136719,97,0.0028229623567312956,0.6445121765136719,22149,0.0034674745984375477,
37.0,0.6442766785621643,97,0.002994917333126068,0.6442766785621643,22199,0.003639194183051586,
35.0,0.6440783739089966,97,0.0027216682210564613,0.6440783739089966,22249,0.0033657466992735863,
34.0,0.643920361995697,97,0.0031146223191171885,0.643920361995697,22299,0.0037585427053272724,
,,97,,,22343,,0.002630867063999176
38.0,0.6437873840332031,98,0.00307909632101655,0.6437873840332031,22349,0.0037228837609291077,
38.0,0.6436542868614197,98,0.0028210030868649483,0.6436542868614197,22399,0.003464657347649336,
40.0,0.6434782147407532,98,0.0028590469155460596,0.6434782147407532,22449,0.003502525156363845,
36.0,0.6432904005050659,98,0.0027004433795809746,0.6432904005050659,22499,0.003343733726069331,
38.0,0.6431254744529724,98,0.003016012953594327,0.6431254744529724,22549,0.0036591384559869766,
,,98,,,22571,,0.002637114841490984
36.0,0.6429502367973328,99,0.003237046767026186,0.6429502367973328,22599,0.0038799969479441643,
38.0,0.6427648067474365,99,0.002803925657644868,0.6427648067474365,22649,0.0034466905053704977,
36.0,0.6425728797912598,99,0.0021679073106497526,0.6425728797912598,22699,0.0028104803059250116,
40.0,0.6423900127410889,99,0.002615829464048147,0.6423900127410889,22749,0.0032582194544374943,
35.0,0.6422060132026672,99,0.003064896445721388,0.6422060132026672,22799,0.0037071024999022484,
,,99,,,22799,,0.0026294037234038115
